comparison_id,comparison_name,gene_set,gene_name
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,CLCN4
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,ZBTB21
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,LINC00707
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,HNRNPA2B1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,MOB3C
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AKR1B10
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,CD9
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,CASP8AP2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,CYP2D7
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,AC092164.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,JUN
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,RARRES2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,DYNLL1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,TRIO
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,TNFRSF1A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,FASTK
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,LINC01358
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AC019257.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,DNAJA4
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,NNT
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,NCOA6
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,NEDD4
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,CYP2J2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AC107952.2
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,PPA1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,MYADM
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,TSTD1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,ACOX1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,FOXD3
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,LY6D
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,LARS1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential transcript expression,TIPARP
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential intron excision,DDX47
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential alternative splicing,PDE10A
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Upregulated genes,PDE4B
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Downregulated genes,AL391834.1
sars_cov_2_variants_control_delta_24hr,SARS-CoV-2-Delta-24h,Differential exon usage,NT5C3A
