comparison_id,comparison_name,gene_set,gene_name
influenza_inf_48_control,Influenza_48,Differential transcript expression,PPM1K
influenza_inf_48_control,Influenza_48,Differential intron excision,PTPA
influenza_inf_48_control,Influenza_48,Differential alternative splicing,RCBTB2
influenza_inf_48_control,Influenza_48,Upregulated genes,RSAD2
influenza_inf_48_control,Influenza_48,Differential exon usage,TFRC
influenza_inf_48_control,Influenza_48,Differential transcript expression,TBK1
influenza_inf_48_control,Influenza_48,Differential intron excision,TNFRSF1A
influenza_inf_48_control,Influenza_48,Differential alternative splicing,GPBP1
influenza_inf_48_control,Influenza_48,Upregulated genes,XDH
influenza_inf_48_control,Influenza_48,Differential exon usage,AL161431.1
influenza_inf_48_control,Influenza_48,Differential transcript expression,PARP9
influenza_inf_48_control,Influenza_48,Differential intron excision,SEC23B
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PIP4K2C
influenza_inf_48_control,Influenza_48,Upregulated genes,RASGRP3
influenza_inf_48_control,Influenza_48,Differential exon usage,TPM4
influenza_inf_48_control,Influenza_48,Differential transcript expression,RNF43
influenza_inf_48_control,Influenza_48,Differential intron excision,RBFOX2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ATP7B
influenza_inf_48_control,Influenza_48,Upregulated genes,EIF2AK2
influenza_inf_48_control,Influenza_48,Differential exon usage,TENM2
influenza_inf_48_control,Influenza_48,Differential transcript expression,SLC35A3
influenza_inf_48_control,Influenza_48,Differential intron excision,KIAA1217
influenza_inf_48_control,Influenza_48,Differential alternative splicing,DUOX2
influenza_inf_48_control,Influenza_48,Upregulated genes,QPCT
influenza_inf_48_control,Influenza_48,Differential exon usage,CTSB
influenza_inf_48_control,Influenza_48,Differential transcript expression,PCGF5
influenza_inf_48_control,Influenza_48,Differential intron excision,WARS1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ZNF518A
influenza_inf_48_control,Influenza_48,Upregulated genes,GALM
influenza_inf_48_control,Influenza_48,Differential exon usage,TTC38
influenza_inf_48_control,Influenza_48,Differential transcript expression,EIF2AK2
influenza_inf_48_control,Influenza_48,Differential intron excision,SMN2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,IL1RN
influenza_inf_48_control,Influenza_48,Upregulated genes,FOXN2
influenza_inf_48_control,Influenza_48,Differential exon usage,UGGT2
influenza_inf_48_control,Influenza_48,Differential transcript expression,HLA-F
influenza_inf_48_control,Influenza_48,Differential intron excision,NFE2L1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CASP10
influenza_inf_48_control,Influenza_48,Upregulated genes,PNPT1
influenza_inf_48_control,Influenza_48,Differential exon usage,MAT2A
influenza_inf_48_control,Influenza_48,Differential transcript expression,HMGA1
influenza_inf_48_control,Influenza_48,Differential intron excision,BAG6
influenza_inf_48_control,Influenza_48,Differential alternative splicing,KMT2E
influenza_inf_48_control,Influenza_48,Upregulated genes,IFITM3P9
influenza_inf_48_control,Influenza_48,Differential exon usage,BTG3
influenza_inf_48_control,Influenza_48,Differential transcript expression,NBPF9
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CCDC91
influenza_inf_48_control,Influenza_48,Upregulated genes,LGALSL
influenza_inf_48_control,Influenza_48,Differential exon usage,TRANK1
influenza_inf_48_control,Influenza_48,Differential transcript expression,MYD88
influenza_inf_48_control,Influenza_48,Differential alternative splicing,LIMCH1
influenza_inf_48_control,Influenza_48,Upregulated genes,MXD1
influenza_inf_48_control,Influenza_48,Differential exon usage,THBS1
influenza_inf_48_control,Influenza_48,Differential transcript expression,IRF1-AS1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,RBM47
influenza_inf_48_control,Influenza_48,Upregulated genes,HK2
influenza_inf_48_control,Influenza_48,Differential exon usage,SLC20A1
influenza_inf_48_control,Influenza_48,Differential transcript expression,TSEN15
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CEACAM1
influenza_inf_48_control,Influenza_48,Upregulated genes,IL1RL1
influenza_inf_48_control,Influenza_48,Differential exon usage,PARP8
influenza_inf_48_control,Influenza_48,Differential transcript expression,IFI16
influenza_inf_48_control,Influenza_48,Differential alternative splicing,SMPDL3A
influenza_inf_48_control,Influenza_48,Upregulated genes,IL18R1
influenza_inf_48_control,Influenza_48,Differential exon usage,DNAJC2
influenza_inf_48_control,Influenza_48,Differential transcript expression,ISG20
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ENOSF1
influenza_inf_48_control,Influenza_48,Upregulated genes,IL1A
influenza_inf_48_control,Influenza_48,Differential exon usage,MVD
influenza_inf_48_control,Influenza_48,Differential transcript expression,CD68
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ETFA
influenza_inf_48_control,Influenza_48,Upregulated genes,IL36G
influenza_inf_48_control,Influenza_48,Differential exon usage,CFB
influenza_inf_48_control,Influenza_48,Differential transcript expression,MAPK10
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ZMYM5
influenza_inf_48_control,Influenza_48,Upregulated genes,IL1RN
influenza_inf_48_control,Influenza_48,Differential exon usage,PARP9
influenza_inf_48_control,Influenza_48,Differential transcript expression,RRAS2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,NIN
influenza_inf_48_control,Influenza_48,Upregulated genes,C2orf27A
influenza_inf_48_control,Influenza_48,Differential exon usage,UTP6
influenza_inf_48_control,Influenza_48,Differential transcript expression,BISPR
influenza_inf_48_control,Influenza_48,Differential alternative splicing,NT5C3A
influenza_inf_48_control,Influenza_48,Upregulated genes,KYNU
influenza_inf_48_control,Influenza_48,Differential exon usage,USP15
influenza_inf_48_control,Influenza_48,Differential transcript expression,PARP14
influenza_inf_48_control,Influenza_48,Differential alternative splicing,DOCK9
influenza_inf_48_control,Influenza_48,Upregulated genes,RND3
influenza_inf_48_control,Influenza_48,Differential exon usage,FAU
influenza_inf_48_control,Influenza_48,Differential transcript expression,RBBP6
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PRPF38B
influenza_inf_48_control,Influenza_48,Upregulated genes,RBM43
influenza_inf_48_control,Influenza_48,Differential exon usage,XAF1
influenza_inf_48_control,Influenza_48,Differential transcript expression,NUDCD1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PACRGL
influenza_inf_48_control,Influenza_48,Upregulated genes,NMI
influenza_inf_48_control,Influenza_48,Differential exon usage,SRP14-AS1
influenza_inf_48_control,Influenza_48,Differential transcript expression,HERC6
influenza_inf_48_control,Influenza_48,Differential alternative splicing,CERS5
influenza_inf_48_control,Influenza_48,Upregulated genes,GALNT5
influenza_inf_48_control,Influenza_48,Differential exon usage,ACTG1
influenza_inf_48_control,Influenza_48,Differential transcript expression,NUB1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,EWSR1
influenza_inf_48_control,Influenza_48,Upregulated genes,DPP4
influenza_inf_48_control,Influenza_48,Differential exon usage,RNF213
influenza_inf_48_control,Influenza_48,Differential transcript expression,IFI44
influenza_inf_48_control,Influenza_48,Differential alternative splicing,INTS13
influenza_inf_48_control,Influenza_48,Upregulated genes,IFIH1
influenza_inf_48_control,Influenza_48,Differential exon usage,MYL12A
influenza_inf_48_control,Influenza_48,Differential transcript expression,DNAJC7
influenza_inf_48_control,Influenza_48,Differential alternative splicing,USB1
influenza_inf_48_control,Influenza_48,Upregulated genes,GCA
influenza_inf_48_control,Influenza_48,Differential exon usage,CFLAR
influenza_inf_48_control,Influenza_48,Differential transcript expression,TAGAP
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ADPRH
influenza_inf_48_control,Influenza_48,Upregulated genes,SCN3A
influenza_inf_48_control,Influenza_48,Differential exon usage,IFIT3
influenza_inf_48_control,Influenza_48,Differential transcript expression,DHX58
influenza_inf_48_control,Influenza_48,Differential alternative splicing,USP21
influenza_inf_48_control,Influenza_48,Upregulated genes,GALNT3
influenza_inf_48_control,Influenza_48,Differential exon usage,NCL
influenza_inf_48_control,Influenza_48,Differential transcript expression,LGALS9
influenza_inf_48_control,Influenza_48,Differential alternative splicing,PTPA
influenza_inf_48_control,Influenza_48,Upregulated genes,CHROMR
influenza_inf_48_control,Influenza_48,Differential exon usage,TNFAIP8
influenza_inf_48_control,Influenza_48,Differential transcript expression,SHFL
influenza_inf_48_control,Influenza_48,Differential alternative splicing,OPTN
influenza_inf_48_control,Influenza_48,Upregulated genes,STAT1
influenza_inf_48_control,Influenza_48,Differential exon usage,ANGPTL4
influenza_inf_48_control,Influenza_48,Differential transcript expression,IRF9
influenza_inf_48_control,Influenza_48,Differential alternative splicing,MARVELD2
influenza_inf_48_control,Influenza_48,Upregulated genes,C2orf66
influenza_inf_48_control,Influenza_48,Differential exon usage,RCAN1
influenza_inf_48_control,Influenza_48,Differential transcript expression,KYAT1
influenza_inf_48_control,Influenza_48,Differential alternative splicing,COL16A1
influenza_inf_48_control,Influenza_48,Upregulated genes,PGAP1
influenza_inf_48_control,Influenza_48,Differential exon usage,GMPR2
influenza_inf_48_control,Influenza_48,Differential transcript expression,HELZ2
influenza_inf_48_control,Influenza_48,Differential alternative splicing,ECT2
influenza_inf_48_control,Influenza_48,Upregulated genes,SPATS2L
influenza_inf_48_control,Influenza_48,Differential exon usage,SUSD4
