comparison_id,comparison_name,gene_set,gene_name
sars_sars12_control,SARS12,Upregulated genes,AP000695.1
sars_sars12_control,SARS12,Differential exon usage,ZNF585A
sars_sars12_control,SARS12,Differential alternative splicing,BOLA2-SMG1P6
sars_sars12_control,SARS12,Upregulated genes,MX1
sars_sars12_control,SARS12,Differential exon usage,FDFT1
sars_sars12_control,SARS12,Differential alternative splicing,BDH1
sars_sars12_control,SARS12,Upregulated genes,AC245060.5
sars_sars12_control,SARS12,Differential exon usage,TMEM106C
sars_sars12_control,SARS12,Differential alternative splicing,MTRF1
sars_sars12_control,SARS12,Upregulated genes,PNPLA3
sars_sars12_control,SARS12,Differential exon usage,AP2A1
sars_sars12_control,SARS12,Differential alternative splicing,MYLIP
sars_sars12_control,SARS12,Upregulated genes,GCNA
sars_sars12_control,SARS12,Differential exon usage,LRRC14
sars_sars12_control,SARS12,Differential alternative splicing,TMEM218
sars_sars12_control,SARS12,Upregulated genes,TMSB15B-AS1
sars_sars12_control,SARS12,Differential exon usage,PIP5K1A
sars_sars12_control,SARS12,Differential alternative splicing,YEATS2
sars_sars12_control,SARS12,Upregulated genes,ZNF449
sars_sars12_control,SARS12,Differential exon usage,GARS1
sars_sars12_control,SARS12,Differential alternative splicing,ZNF283
sars_sars12_control,SARS12,Differential exon usage,PDGFC
sars_sars12_control,SARS12,Differential alternative splicing,LARP7
sars_sars12_control,SARS12,Differential exon usage,SSH2
sars_sars12_control,SARS12,Differential alternative splicing,COBLL1
sars_sars12_control,SARS12,Differential exon usage,RTN4
