comparison_id,comparison_name,gene_set,gene_name
ipf_ipf_control,IPF,Differential transcript expression,IGHG4
ipf_ipf_control,IPF,Differential intron excision,MBOAT2
ipf_ipf_control,IPF,Differential alternative splicing,LINC02478
ipf_ipf_control,IPF,Upregulated genes,EDN2
ipf_ipf_control,IPF,Downregulated genes,AC099791.2
ipf_ipf_control,IPF,Differential exon usage,SLC19A1
ipf_ipf_control,IPF,Differential transcript expression,SAA2
ipf_ipf_control,IPF,Differential intron excision,TNS1
ipf_ipf_control,IPF,Differential alternative splicing,SOBP
ipf_ipf_control,IPF,Upregulated genes,SLC2A1
ipf_ipf_control,IPF,Downregulated genes,RN7SL180P
ipf_ipf_control,IPF,Differential exon usage,ELN
ipf_ipf_control,IPF,Differential transcript expression,SIPA1L1
ipf_ipf_control,IPF,Differential intron excision,CIRBP
ipf_ipf_control,IPF,Differential alternative splicing,TAOK3
ipf_ipf_control,IPF,Upregulated genes,CFAP57
ipf_ipf_control,IPF,Downregulated genes,L1TD1
ipf_ipf_control,IPF,Differential exon usage,ITM2B
ipf_ipf_control,IPF,Differential transcript expression,PTP4A1
ipf_ipf_control,IPF,Differential intron excision,TPGS2
ipf_ipf_control,IPF,Differential alternative splicing,EXOC3L1
ipf_ipf_control,IPF,Upregulated genes,CDC20
ipf_ipf_control,IPF,Downregulated genes,KANK4
ipf_ipf_control,IPF,Differential exon usage,AKAP6
ipf_ipf_control,IPF,Differential transcript expression,MUC15
ipf_ipf_control,IPF,Differential intron excision,CARS2
ipf_ipf_control,IPF,Differential alternative splicing,SAMD9L
ipf_ipf_control,IPF,Upregulated genes,ARTN
ipf_ipf_control,IPF,Downregulated genes,LINC01359
ipf_ipf_control,IPF,Differential exon usage,CHRDL2
ipf_ipf_control,IPF,Differential transcript expression,ARMC9
ipf_ipf_control,IPF,Differential intron excision,FAM174C
ipf_ipf_control,IPF,Differential alternative splicing,DONSON
ipf_ipf_control,IPF,Upregulated genes,KIF2C
ipf_ipf_control,IPF,Downregulated genes,AL357078.2
ipf_ipf_control,IPF,Differential exon usage,SPON2
ipf_ipf_control,IPF,Differential transcript expression,PLA2G2A
ipf_ipf_control,IPF,Differential intron excision,RPL22L1
ipf_ipf_control,IPF,Differential alternative splicing,TMEM39A
ipf_ipf_control,IPF,Upregulated genes,CCDC17
ipf_ipf_control,IPF,Downregulated genes,AC135803.1
ipf_ipf_control,IPF,Differential exon usage,PCSK7
ipf_ipf_control,IPF,Differential transcript expression,PTPRZ1
ipf_ipf_control,IPF,Differential intron excision,PHLDB1
ipf_ipf_control,IPF,Differential alternative splicing,TMEM156
ipf_ipf_control,IPF,Upregulated genes,TSPAN1
ipf_ipf_control,IPF,Downregulated genes,MSH4
ipf_ipf_control,IPF,Differential exon usage,CASC15
ipf_ipf_control,IPF,Differential transcript expression,ACTN1
ipf_ipf_control,IPF,Differential intron excision,AFDN
ipf_ipf_control,IPF,Differential alternative splicing,CARS2
ipf_ipf_control,IPF,Upregulated genes,TRABD2B
ipf_ipf_control,IPF,Downregulated genes,ST6GALNAC5
ipf_ipf_control,IPF,Differential exon usage,ACKR1
ipf_ipf_control,IPF,Differential transcript expression,CHRDL2
ipf_ipf_control,IPF,Differential intron excision,MCRIP1
ipf_ipf_control,IPF,Differential alternative splicing,HMOX2
ipf_ipf_control,IPF,Upregulated genes,DMRTA2
ipf_ipf_control,IPF,Downregulated genes,AL035409.2
ipf_ipf_control,IPF,Differential exon usage,ABCA7
ipf_ipf_control,IPF,Differential transcript expression,SYNPO2
ipf_ipf_control,IPF,Differential intron excision,TIAL1
ipf_ipf_control,IPF,Differential alternative splicing,PRMT2
ipf_ipf_control,IPF,Upregulated genes,RAB3B
ipf_ipf_control,IPF,Downregulated genes,AL035409.1
ipf_ipf_control,IPF,Differential exon usage,ATF7IP2
ipf_ipf_control,IPF,Differential transcript expression,CLEC4G
ipf_ipf_control,IPF,Differential intron excision,MCCC1
ipf_ipf_control,IPF,Differential alternative splicing,CLK4
ipf_ipf_control,IPF,Upregulated genes,PODN
ipf_ipf_control,IPF,Downregulated genes,AC103591.3
ipf_ipf_control,IPF,Differential exon usage,C10orf67
ipf_ipf_control,IPF,Differential transcript expression,NFIA
ipf_ipf_control,IPF,Differential intron excision,SON
ipf_ipf_control,IPF,Differential alternative splicing,EXOC1
ipf_ipf_control,IPF,Upregulated genes,AL606760.1
ipf_ipf_control,IPF,Downregulated genes,MED28P8
ipf_ipf_control,IPF,Differential exon usage,TPRG1
ipf_ipf_control,IPF,Differential transcript expression,CTSB
ipf_ipf_control,IPF,Differential intron excision,FUBP1
ipf_ipf_control,IPF,Differential alternative splicing,AFDN
ipf_ipf_control,IPF,Upregulated genes,GLIS1
ipf_ipf_control,IPF,Downregulated genes,ST13P20
ipf_ipf_control,IPF,Differential exon usage,PLEC
ipf_ipf_control,IPF,Differential transcript expression,CR2
ipf_ipf_control,IPF,Differential intron excision,ZNF271P
ipf_ipf_control,IPF,Differential alternative splicing,AC066613.1
ipf_ipf_control,IPF,Upregulated genes,LDLRAD1
ipf_ipf_control,IPF,Downregulated genes,TTLL7-IT1
ipf_ipf_control,IPF,Differential exon usage,SVIP
ipf_ipf_control,IPF,Differential transcript expression,MPPE1
ipf_ipf_control,IPF,Differential intron excision,EXOC1
ipf_ipf_control,IPF,Differential alternative splicing,ZNF595
ipf_ipf_control,IPF,Upregulated genes,AK4
ipf_ipf_control,IPF,Downregulated genes,MCOLN3
ipf_ipf_control,IPF,Differential exon usage,DMAC2
ipf_ipf_control,IPF,Differential transcript expression,STAT3
ipf_ipf_control,IPF,Differential intron excision,AC108488.1
ipf_ipf_control,IPF,Differential alternative splicing,CMC2
ipf_ipf_control,IPF,Upregulated genes,DEPDC1
ipf_ipf_control,IPF,Downregulated genes,AL603750.1
ipf_ipf_control,IPF,Differential exon usage,TMEM132A
ipf_ipf_control,IPF,Differential transcript expression,AGK
ipf_ipf_control,IPF,Differential intron excision,NUMB
ipf_ipf_control,IPF,Differential alternative splicing,SPG7
ipf_ipf_control,IPF,Upregulated genes,ERICH3
ipf_ipf_control,IPF,Downregulated genes,GBP7
ipf_ipf_control,IPF,Differential exon usage,ADGRG1
ipf_ipf_control,IPF,Differential transcript expression,FAM83A
ipf_ipf_control,IPF,Differential intron excision,SERTAD4-AS1
ipf_ipf_control,IPF,Differential alternative splicing,LMF1
ipf_ipf_control,IPF,Upregulated genes,LINC01781
ipf_ipf_control,IPF,Downregulated genes,AC099568.1
ipf_ipf_control,IPF,Differential exon usage,TAGLN
ipf_ipf_control,IPF,Differential transcript expression,LTBP4
ipf_ipf_control,IPF,Differential intron excision,SNX5
ipf_ipf_control,IPF,Differential alternative splicing,AKAP8L
ipf_ipf_control,IPF,Upregulated genes,DNAI3
ipf_ipf_control,IPF,Downregulated genes,AL137159.1
ipf_ipf_control,IPF,Differential exon usage,S100A3
ipf_ipf_control,IPF,Differential transcript expression,AL096711.2
ipf_ipf_control,IPF,Differential intron excision,ARMCX1
ipf_ipf_control,IPF,Differential alternative splicing,APLP2
ipf_ipf_control,IPF,Upregulated genes,COL24A1
ipf_ipf_control,IPF,Downregulated genes,ARHGAP29
ipf_ipf_control,IPF,Differential exon usage,ANKS1A
ipf_ipf_control,IPF,Differential transcript expression,DPEP1
ipf_ipf_control,IPF,Differential intron excision,NEDD4L
ipf_ipf_control,IPF,Differential alternative splicing,CCNB1IP1
ipf_ipf_control,IPF,Upregulated genes,CLCA2
ipf_ipf_control,IPF,Downregulated genes,NTNG1
ipf_ipf_control,IPF,Differential exon usage,P4HA3
ipf_ipf_control,IPF,Differential transcript expression,DNAJA4
ipf_ipf_control,IPF,Differential intron excision,TRNAU1AP
ipf_ipf_control,IPF,Differential alternative splicing,CCDC92
ipf_ipf_control,IPF,Upregulated genes,CLCA4
ipf_ipf_control,IPF,Downregulated genes,LINC02785
ipf_ipf_control,IPF,Differential exon usage,FRY
ipf_ipf_control,IPF,Differential transcript expression,TPM3
ipf_ipf_control,IPF,Differential intron excision,RCN3
ipf_ipf_control,IPF,Differential alternative splicing,LMO7
ipf_ipf_control,IPF,Upregulated genes,GBP6
ipf_ipf_control,IPF,Downregulated genes,LINC02586
ipf_ipf_control,IPF,Differential exon usage,LNX1
ipf_ipf_control,IPF,Differential transcript expression,CYTH1
ipf_ipf_control,IPF,Differential intron excision,CFH
ipf_ipf_control,IPF,Differential alternative splicing,TFDP2
ipf_ipf_control,IPF,Upregulated genes,DIPK1A
ipf_ipf_control,IPF,Downregulated genes,CHIAP2
ipf_ipf_control,IPF,Differential exon usage,LTF
ipf_ipf_control,IPF,Differential transcript expression,KIAA1217
ipf_ipf_control,IPF,Differential intron excision,SDCCAG8
ipf_ipf_control,IPF,Differential alternative splicing,MAP4
ipf_ipf_control,IPF,Upregulated genes,PLPPR4
ipf_ipf_control,IPF,Downregulated genes,LINC01649
ipf_ipf_control,IPF,Differential exon usage,SYNPO
ipf_ipf_control,IPF,Differential transcript expression,ZMIZ2
ipf_ipf_control,IPF,Differential intron excision,SLC9A3R2
ipf_ipf_control,IPF,Differential alternative splicing,NPNT
ipf_ipf_control,IPF,Upregulated genes,LINC01708
ipf_ipf_control,IPF,Downregulated genes,AL365318.1
ipf_ipf_control,IPF,Differential exon usage,MYH14
ipf_ipf_control,IPF,Differential transcript expression,CHTOP
ipf_ipf_control,IPF,Differential intron excision,SF3B1
ipf_ipf_control,IPF,Differential alternative splicing,REEP1
ipf_ipf_control,IPF,Upregulated genes,VCAM1
ipf_ipf_control,IPF,Downregulated genes,CD101
ipf_ipf_control,IPF,Differential exon usage,BLMH
ipf_ipf_control,IPF,Differential transcript expression,CLPTM1L
ipf_ipf_control,IPF,Differential intron excision,UHRF2
ipf_ipf_control,IPF,Differential alternative splicing,RCSD1
ipf_ipf_control,IPF,Upregulated genes,COL11A1
ipf_ipf_control,IPF,Downregulated genes,HSD3BP4
ipf_ipf_control,IPF,Differential exon usage,CTSE
ipf_ipf_control,IPF,Differential transcript expression,DDX3X
ipf_ipf_control,IPF,Differential intron excision,CBWD2
ipf_ipf_control,IPF,Differential alternative splicing,LDB3
ipf_ipf_control,IPF,Upregulated genes,SLC6A17
ipf_ipf_control,IPF,Downregulated genes,LINC00622
ipf_ipf_control,IPF,Differential exon usage,SELP
ipf_ipf_control,IPF,Differential transcript expression,ARID2
ipf_ipf_control,IPF,Differential intron excision,TCEA2
ipf_ipf_control,IPF,Differential alternative splicing,ATXN3
ipf_ipf_control,IPF,Upregulated genes,CYMP-AS1
ipf_ipf_control,IPF,Downregulated genes,HMGCS2
ipf_ipf_control,IPF,Differential exon usage,LMCD1
ipf_ipf_control,IPF,Differential transcript expression,GPSM2
ipf_ipf_control,IPF,Differential intron excision,PRMT1
ipf_ipf_control,IPF,Differential alternative splicing,CSF1
ipf_ipf_control,IPF,Upregulated genes,PIFO
ipf_ipf_control,IPF,Downregulated genes,AC244394.2
ipf_ipf_control,IPF,Differential exon usage,ARHGEF2
ipf_ipf_control,IPF,Differential transcript expression,CLSTN3
ipf_ipf_control,IPF,Differential intron excision,MVP
ipf_ipf_control,IPF,Differential alternative splicing,FGFR2
ipf_ipf_control,IPF,Upregulated genes,TMIGD3
ipf_ipf_control,IPF,Downregulated genes,CCT8P1
ipf_ipf_control,IPF,Differential exon usage,FHL1
ipf_ipf_control,IPF,Differential transcript expression,MTHFD2
ipf_ipf_control,IPF,Differential intron excision,RBM26
ipf_ipf_control,IPF,Differential alternative splicing,PHLDB1
ipf_ipf_control,IPF,Upregulated genes,KCND3
ipf_ipf_control,IPF,Downregulated genes,AC245297.2
ipf_ipf_control,IPF,Differential exon usage,CYP3A5
ipf_ipf_control,IPF,Differential transcript expression,THY1
ipf_ipf_control,IPF,Differential intron excision,SHISA5
