comparison_id,comparison_name,gene_set,gene_name
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CDC20
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,WLS
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,TPM2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,FOSB
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,YWHAZ
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,THOC5
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,KIF2C
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,LRRC7
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ATP1B3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,TNS1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,FAT1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,MARK3
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,CCDC163
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,PTGER3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ECRG4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,LEPR
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,UGP2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,CAMK2G
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,AL603882.1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AL031429.2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DNMT3A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,NEGR1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,FNIP1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,METTL26
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,RAD54L
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,NEGR1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,C11orf96
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ARHGAP11A
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,BNIP2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,KDM1B
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,STIL
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,GDI2P2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,DTX3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,HLF
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,SET
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,ANAPC15
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,ORC1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,ST6GALNAC5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,VCL
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,IGF2BP3
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,RHBDD2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,TBC1D5
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,ZYG11A
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AL035409.2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,AP1S2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,OGN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,MAPKAPK2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,USO1
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,LRP8
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,AK5
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ECM2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,FXYD1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,DNM2
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,CNN2
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,NDC1
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,NEXN-AS1
gall_bladder_cancer_control,Gall_bladder_cancer,Differential exon usage,ABI3BP
gall_bladder_cancer_control,Gall_bladder_cancer,Differential transcript expression,ELN
gall_bladder_cancer_control,Gall_bladder_cancer,Differential intron excision,MAP4
gall_bladder_cancer_control,Gall_bladder_cancer,Differential alternative splicing,MAPK3
gall_bladder_cancer_control,Gall_bladder_cancer,Upregulated genes,TACSTD2
gall_bladder_cancer_control,Gall_bladder_cancer,Downregulated genes,NEXN
